comment_id,original_text,text,platform,date_collected,collector,has_emoji,label
5176,,Hoa hậu duy nhất tôi hâm mộ. 🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6313,,Hương Ly sao sầu não quá.,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
1750,,"Đôi Chân của anh ấy bằng 2 bắp tay của tôi.
",Facebook,13/12/2025,Nga,,Không xúc phạm
1218,,Đẹp trai từ bé là có thật,Facebook,03/12/2025,Nga,,Không xúc phạm
6373,,Chương trình này luôn làm những gì tranh cải để gây chú ý .,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2462,,"Mì gói và gia vị đã sx sẵn rồi, Nhân lấy về chỉ đóng gói thôi, như vậy mới ATVS",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1500,,"Gái đẹp giờ đã hiếm, vậy mà tụi này còn vậy nữa.",Facebook,11/12/2025,Nga,,Không xúc phạm
6742,,"1 thời mê vẻ đẹp thuần khiết của hạ tử vi trong phim . nhưng giờ thay đổi quá nhiều rồi, tuổi tác đặc biệt khuôn mặt không còn tự nhiên vốn có",VnExpress, 14/12/2025,Phúc,,Mỉa mai
1207,,nhà thiếu ăn hả b,Facebook,03/12/2025,Nga,,Không xúc phạm
3361,,anh sấu quá à em có thích anh đâu,YOUTUBE,L3,Ngọc,,Xúc phạm
6887,,"Mình thì cảm nhận thấy rõ khi họ kết hôn nên mình không ngạc nhiên khi họ chia tay. Không phải vì SJK ít hơn tuổi SHK mà vì nét mặt 2 người gần nhau nhưng cảm thấy cứ toát lên vẻ lạnh lùng, không trìu mếm, ấm áp như nhiều cặp đôi khác.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5578,,Chị ơi bị xinh quá ý🥺,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5787,,"Ủa mấy bà mắc gì chê. Mỗi người mỗi gu khác nhau, gu bọn mình đẹp ,gu người ta xấu kệ ngta :)))",Facebook,19/10/2025,Phúc,,Mỉa mai
3845,,Cạo râu cái nhìn đỡ bẩn ngay,YOUTUBE,L3,Ngọc,,Không xúc phạm
2374,,Cháu mình trẻ mà dì làm cho như bà cụ 80 tuổi sao em thợ cắt tóc mới làm đẻ hỏng mái tóc con nhỏ thợ cắt tóc này ai dám vào cắt tóc nữa,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
454,,Người cơ ít nhìn thọt vãi,Facebook,10/20/2025 9:25:10,Nga,,Xúc phạm
7220,,Anh yêu em,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6573,,tuyên huyên mập hay ốm thì mình vẫn ủng hộ cô ấy!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
956,,Clm tổng tài 1m6 :)),Facebook,03/12/2025,Nga,,Mỉa mai
2679,,Nhìn mặt thẳng Thương trông tiểu nhân vãi. Khôn lỏi,YOUTUBE,L2,Ngọc,,Không xúc phạm
2298,,Làm phải chuẩn chỉ ngay lúc đầu. Đừng giống ngân 98. Tới lúa lại thấy chất cấm chồng đồ ăn của bà nhân 95 thì hay đó nhen,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1559,,"Phải nói là woww lun á, body mơ ước",Facebook,11/12/2025,Nga,,Không xúc phạm
2277,,"mấy cái thực phẩm gói bán ngoài thị trường cũng thế mà, ngáo à 😂😂",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
245,,Bác cho e địa chỉ e biết bác chục kg đường với 10 lớn sữa đặc với,Facebook,10/20/2025 7:50:36,Nga,,Không xúc phạm
226,,Nhìn giống Minh Béo nhỉ,Facebook,10/20/2025 0:55:03,Nga,,Mỉa mai
6916,,Buồn quá,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3318,,Cái mặt nhìn hơn 60 mà nói mới hơn 30 tuổi kkkkaaa😂😂😂,YOUTUBE,L3,Ngọc,,Mỉa mai
2179,,Dắt con nhỏ mà sao mang đôi giày cao nhọn vậy sao đi đc,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4421,,Bao nhiêu thi dc mù co ạ. Mình hỏi giùm nhỏ bạn🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1812,,Cái mặt lúc nào cũng ngơ ngơ đáng iuu kinh khủng,Facebook,13/12/2025,Nga,,Không xúc phạm
6290,,"Mình thích HQH của ngày xưa. Đẹp dịu nhẹ, đằm thắm mà đậm chất Á Đông",VnExpress, 13/12/2025,Phúc,,Không xúc phạm
5891,,tập xong đi ăn “ heo phì “,Facebook,19/10/2025,Phúc,,Mỉa mai
5886,,Anh PT yêu nghề thật:)),Facebook,19/10/2025,Phúc,,Không xúc phạm
1866,,"Body khoẻ khoắn cơ đét luôn toàn cơ là cơ
",Facebook,13/12/2025,Nga,,Không xúc phạm
5838,,hên là mình là người VN á  chứ chung nước với ông này chắc mắc cỡ chết luôn,Facebook,19/10/2025,Phúc,,Mỉa mai
4585,,như cục than di động á,Tiktok,19/10/2025,Nhung,,Xúc phạm
560,,Không biết thật hay giả mà nhìn giống phim hoạt hình không giống thật.,Facebook,10/20/2025 14:07:10,Nga,,Mỉa mai
3046,,Con này làm gái ai chơi,YOUTUBE,L3,Ngọc,,Mỉa mai
4272,,Không ổn rồi,Tiktok,19/10/2025,Nhung,,Không xúc phạm
155,,Ổng tự tin thần thái quá,Facebook,10/19/2025 23:46:14,Nga,,Không xúc phạm
6968,,Nét đẹp Á Đông gần gũi,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
564,,Bao nhiêu người khiêng ko đếm được ko đếm được,Facebook,10/20/2025 14:11:41,Nga,,Mỉa mai
113,,Và trà nên giảm cân,Facebook,10/18/2025 21:58:44,Nga,,Không xúc phạm
976,,Bro à sao mà bro có thể trang điểm đẹp phi giới tính như thế hả !?,Facebook,03/12/2025,Nga,,Không xúc phạm
2784,,Đẹp tri ra nha. Mặt chữ điền vuông vứt. Kkkk tưởng bd giả lộ k á. Kkk,YOUTUBE,L2,Ngọc,,Mỉa mai
4548,,Miễn cưỡng tim 😏,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6788,,vẫn còn full bộ ảnh của chị chụp nude hồi trẻ. thật sự đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6436,,vợ tôi sinh xong cũng 65kg nhìn đẹp như Trúc Anh 65kg,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1703,,"bạn nên ăn thêm thịt rán và khoai tây chiên để body đẹp hơn nhé , này chưa ổn lắm
",Facebook,13/12/2025,Nga,,Không xúc phạm
1551,,body c đỉnh ko top 5 cũng uổng,Facebook,11/12/2025,Nga,,Không xúc phạm
7146,,Xinh đẹp và rất khả ái !,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3069,,Căn bản là dựa vào góc nghiêng cùng ánh sáng thôi,YOUTUBE,L3,Ngọc,,Mỉa mai
4166,,Riêng chị thì sẽ không có ai vì chị yêu lông nách hơn ngiu mà,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3135,,Thg cuối wibu chúa :))),YOUTUBE,L3,Ngọc,,Không xúc phạm
5767,,t nghĩ m cần xem xét lại gu chọn ck iu của m đi.nam vương ngta cỡ này cơ mà,Facebook,19/10/2025,Phúc,,Không xúc phạm
4322,,yêu quá chị hương ơi,Tiktok,19/10/2025,Nhung,,Không xúc phạm
763,,Gớm thiệt,Facebook,26/10/2025,Nga,,Không xúc phạm
1420,,tóc mới xịn quá c ơi,Facebook,03/12/2025,Nga,,Không xúc phạm
1166,,người đẹp ngủ cũng đẹp nữa,Facebook,03/12/2025,Nga,,Không xúc phạm
4383,,quỳ liền ạ,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4442,,sợ🤡,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3614,,Hoàng thượng có hàm răng đẹp quá,YOUTUBE,L3,Ngọc,,Không xúc phạm
1054,,Chubby tức là “Cái chum” dịch ra Tiếng Anh hả mọi người,Facebook,03/12/2025,Nga,,Không xúc phạm
2523,,Giống hằng du mục thì sẽ mất tất cả,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
407,,Tưởng quỷ dạ xoa trong phim bao thanh thiên,Facebook,10/20/2025 9:12:27,Nga,,Xúc phạm
2423,,Mỳ cay còn tặng quà Ko em,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3652,,"chỉ thấy trang điểm quá đậm, là ng nghiện trang điểm, kết luận con ng thik khuôn mặt đc vẽ lên hơn là khuôn mặt thật của họ",YOUTUBE,L3,Ngọc,,Mỉa mai
4339,,quỳ nụ con cưng😭,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2954,,Bạn sửa cái mặt nữa là OK,YOUTUBE,L2,Ngọc,,Mỉa mai
1585,,"Yến Nhi sửa gì vậy mn, kiểu nhìn vừa khác vừa không khác trông xinh",Facebook,11/12/2025,Nga,,Không xúc phạm
1056,,Ei má tưởng tượng đứa ngồi trước phải gồng tay lái để chở nổi bả,Facebook,03/12/2025,Nga,,Mỉa mai
3095,,sao củ tỏi hiện tại mập z,YOUTUBE,L3,Ngọc,,Xúc phạm
6332,,Ngặt nỗi là không có nhiều tóc để cắt... Haizzz,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
465,,Kháng insulin ròi,Facebook,10/20/2025 9:28:31,Nga,,Không xúc phạm
384,,Bự quá cũng khổ e her,Facebook,10/20/2025 9:03:40,Nga,,Xúc phạm
6595,,Bỏ phấn son thì cô này bthuong. Gầy so vs tiêu chuẩn. Mih thik nhất mái tóc và thàn thí cô này.,VnExpress, 14/12/2025,Phúc,,Xúc phạm
7244,,"Áo dài đẹp mang dáng dấp của thời Vua Chúa, chúc mừng em, cố lên em nhé.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4714,,Ấn đường tối thui🥰,,2/12/2025,Nhung,,Không xúc phạm
748,,Tóc dài quá a,Facebook,26/10/2025,Nga,,Không xúc phạm
5526,,vẻ đẹp tri thức là đây sao,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1165,,giờ treo cung chân mày cũng rẻ lắm chị,Facebook,03/12/2025,Nga,,Không xúc phạm
7314,,Hoa hậu đẹp cá tính nhưng bộ váy mất điểm quá,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
3022,,"Phim hay, diễn viên trẻ đẹp, thị vệ của Thái tử đẹp trai ghe",YOUTUBE,L3,Ngọc,,Không xúc phạm
697,,Ai tiêm cho bả cái càm v tr ơi 😢 như cũ đẹp hơn,Facebook,26/10/2025,Nga,,Mỉa mai
3007,,Lè lưỡi ra như kiểu phim con lợn,YOUTUBE,L3,Ngọc,,Không xúc phạm
974,,đàn ông cx có thể đẹp đến thế sao,Facebook,03/12/2025,Nga,,Không xúc phạm
7225,,"Thường các cuộc thi khác phần thi áo tắm sẽ diện trang phục giống nhau, cuộc thi này lại diện áo tắm kiểu cách tự do, nhìn hơi lộn xộn, ko đc đẹp cho lắm.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5477,,Ui ăn gì mà xinh quá zị bà,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4899,,"bà này kiểu đẹp đẹp nét lạ lạ á , lạ 1 tợn",Tiktok,2/12/2025,Nhung,,Mỉa mai
4333,,"Mấy anh bá quá , bá thả gu😋",Tiktok,19/10/2025,Nhung,,Không xúc phạm
6362,,Thời trang của hai bạn này thì khỏi bàn rồi . Chỉ có thể là đẹp .,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
183,,Ông này nhìn y chang như VĐV võ đài mà đem đi nam vương,Facebook,10/19/2025 23:59:51,Nga,,Không xúc phạm
5762,,e thích phong cách này chứ,Facebook,19/10/2025,Phúc,,Không xúc phạm
3589,,quả mặt chất lượng :)),YOUTUBE,L3,Ngọc,,Không xúc phạm
2274,,Cẩn thận không khéo bị bắt thì khổ cả đám luôn nhân ơi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5521,,"Vẻ đẹp của tri thức là đẹp, quá đáng yêu òi bà uiiii ❤😘😘😘",Tiktok,13/12/2005,Nhung,,Không xúc phạm
3052,,Bà cô áo xanh kiểu: thằng này lên cơn à?,YOUTUBE,L3,Ngọc,,Không xúc phạm
5968,,"Cô bé dễ thương, tài giỏi này đúng là chỉ cần thay bộ nhá cái đẹp ngay. Chúc mừng em.",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
3098,,Thấy da tỏi trắng ghê ghê sao á,YOUTUBE,L3,Ngọc,,Xúc phạm
2583,,Cái bọn làm thuê nó bảo ăn thế là sang và no rồi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3455,,"Nhìn chân mình như giò heo... Thấy cũng không tệ, giò heo ăn ngon mà",YOUTUBE,L3,Ngọc,,Không xúc phạm
2342,,Cưng quá chừng hà ❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
61,,10 lần ngừng tim,Facebook,10/18/2025 21:29:44,Nga,,Không xúc phạm
2337,,Chet cuoi cho 2chu he nhat viet wua di 😂😂😂,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3177,,Kiểu đầu cứ sao sao ấy cổ bị kẹp lại hả,YOUTUBE,L3,Ngọc,,Mỉa mai
221,,2 mắt dỗi nhau,Facebook,10/20/2025 0:17:03,Nga,,Mỉa mai
607,,Thiên thần của chúng ta đã xuất hiện 🤩🤩🤩,Facebook,26/10/2025,Nga,,Không xúc phạm
601,,Mê bả gì đâu🫶🏻🥰,Facebook,26/10/2025,Nga,,Không xúc phạm
7251,,Trao vương miện cho Maria Perviy của Belarus ngay và luôn. Tiền tổ chức thi làm từ thiện......,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
590,,Xài app nên lúc béo tay bé tí,Facebook,10/20/2025 14:26:59,Nga,,Mỉa mai
5737,,Thẩm mỹ đẹp quá sanh con ra tụi nó tủi thân lắm ...,VnExpress,19/10/2025,Phúc,,Mỉa mai
4857,,mẹ nhìn tởm vãi Iồn ra,Tiktok,2/12/2025,Nhung,,Xúc phạm
4990,,Khúc sau nhìn cứ bị sợ ấy,Tiktok,3/12/2025,Nhung,,Không xúc phạm
4382,,e quỳ r,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3436,,Đúng với câu vẻ bề ngoài quan trọng như thế sao,YOUTUBE,L3,Ngọc,,Không xúc phạm
1747,,"nguyên nhân của việc sạt lở đất
",Facebook,13/12/2025,Nga,,Mỉa mai
6949,,Cô này nhan sắc và thể hiện bình thường trượt là chuẩn quy luật cuộc chơi nhan sắc,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1140,,Không ai cả toai để ý bàn chân của chị ấy nhìn cứ nhỏ nhỏ dễ thươn sao ấy,Facebook,03/12/2025,Nga,,Không xúc phạm
4894,,tưởng có bầu ko á chị ơi,Tiktok,2/12/2025,Nhung,,Mỉa mai
7116,,Giờ các bạn chuyển giới ngày càng đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
594,,Dáng đẹp quá mê quá e Nguyên ơi,Facebook,10/20/2025 14:28:36,Nga,,Không xúc phạm
2397,,Đẹp rồi nha từ từ nó dài,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1907,,"Nữa đi gái, tau còn chịu được",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2273,,"Khoe tiền khoe nhà ,khoe đóng hàng cho lắm vào rồi đi nghỉ mát nha con.Thời đại bây giờ ,phải đặt sức khỏe con người lên hàng đầu.Buôn bán phải có tâm ,hàng thật đừng lao theo đồng tiền mà làm ăn giả dối phi pháp.Công an tóm cái ,lấy ai nuôi cả gia đình khờ ?",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7418,,"1.57m mà lùn gì, chỉ hơi thấp thì đúng hơn.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
3373,,Trời ơi hơn cả hồng tỉ,YOUTUBE,L3,Ngọc,,Không xúc phạm
4373,,dạ,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2710,,nhìn ah đại hơi giống hồng tỷ nha :)),YOUTUBE,L2,Ngọc,,Không xúc phạm
311,,Sao nay ốm zạy c iu,Facebook,10/20/2025 8:22:25,Nga,,Không xúc phạm
555,,Làm mọi cách cũng k thể che giấu khung hình đàn ông,Facebook,10/20/2025 14:07:10,Nga,,Không xúc phạm
7403,,"Đẹp quá.Mình sẽ học tập bạn này vì chân mình to đùng, đùi to đùng ))",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
525,,Body thua mấy DJ,Facebook,10/20/2025 13:54:41,Nga,,Không xúc phạm
7016,,Bao cô khác đẹp đâu mà cho hai cô này dự vậy trời. Tôi nhìn còn thấy xấu,VnExpress, 14/12/2025,Phúc,,Xúc phạm
6549,,"Khuôn mặt em nhìn đẹp, phúc hậu.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1853,,Mới nhìn nghĩ vận động viên thể hình hơn là HH,Facebook,13/12/2025,Nga,,Không xúc phạm
587,,Hoa á hậu đây sao.trông như diễn viên JAV.nhật bổn vậy,Facebook,10/20/2025 14:25:46,Nga,,Không xúc phạm
386,,Theo kinh ngiệm bú mẹ 3 năm của tôi thì áo xuchieng của em này màu đen ko có ren,Facebook,10/20/2025 9:03:41,Nga,,Không xúc phạm
6952,,"Em Mai Phương Thúy 1m8 đã thấy cao lắm rồi, bé này tận 1m86  Nhìn ảnh thế thôi chứ ngoài đời nhìn như cây sào, thực sự cá nhân mình thấy cao quá ko thấy đẹp, tỷ lệ phom người phụ nữ cân đối tầm 1m7-1m75 là đẹp rồi.",VnExpress, 14/12/2025,Phúc,,Xúc phạm
6743,,Ảnh này đạt 10% ảnh thật thôi. Sửa ghê quá !,VnExpress, 14/12/2025,Phúc,,Mỉa mai
538,,uong het hồ boi,Facebook,10/20/2025 13:57:22,Nga,,Mỉa mai
5587,,xinh thế,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2297,,"Nước súp hơi ngọt nha ạ 
 Nhưng mà sợi mì ngon cay tí nữa thì càng ngon",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2834,,Giơ lông nách lên tiktok nhiều nhiều vô bé tự nhiên có bồ hà 😂,YOUTUBE,L2,Ngọc,,Không xúc phạm
4905,,Bầu bì k dc đùa giỡn 😈,Tiktok,2/12/2025,Nhung,,Không xúc phạm
5354,,Ý là sao ảnh cười đẹp quóo😭😭😭,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3079,,S4 nhìn tài lộc quá lớn,YOUTUBE,L3,Ngọc,,Không xúc phạm
6873,,chị yêu quý em lắm ý ngưỡng mộ nữa.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2348,,Tiểu Bối ơi con đáng yêu lắm con bảo mẹ cho con vào videos nhiều vào con kiểm thêm viu con kiểm tiền về cho ba mẹ nhé gia đình con hạnh phúc lắm . mẹ Nhân vì con mà làm ăn có tâm nhé đừng làm gì như các kênh nổi tiếng khác lừa gạt cộng đồng rồi pháp luật sờ là khổ phiền phức lắm . thương Tiểu Bối con hãy ngoan khôn lớn trong tình yêu thương của ba mẹ và mọi người nhé.,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1526,,Chân xấu hơn chân vợ t nữa mà kiếm Nhật với kiếm Tàu gì,Facebook,11/12/2025,Nga,,Xúc phạm
5960,,"những ảnh trên nhìn lung linh quá , bức ảnh cuối cùng nhìn thật nhất.",VnExpress, 26/10/2025,Phúc,,Mỉa mai
3258,,Phim hay quá thích 2 nhân vật chính quá 😂. Đẹp trai xinh gái xem đã mắt quá ❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
3568,,nhìn như mấy thg bại não nhg đẹp trai và ngầu thật và tôi vẫn cho 1 like vì sắp đổ bộ về VN mìk rùi hehehehehe (tui ko dùng tiktok),YOUTUBE,L3,Ngọc,,Không xúc phạm
233,,Có hút chích gì ko z,Facebook,10/20/2025 0:57:22,Nga,,Không xúc phạm
3757,,chân thon dữ,YOUTUBE,L3,Ngọc,,Không xúc phạm
4775,,nhìn tởm vl thế mà cứ nghĩ mình xinh,Tiktok,2/12/2025,Nhung,,Xúc phạm
5443,,Ch sài kem nền gì v ạ. Make đẹp quá,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5916,,Tập đc 50calo ăn 1000 calo,Facebook,19/10/2025,Phúc,,Không xúc phạm
2494,,Đừng làm gì phạm pháp mà khổ thân và khổ cả gia đình nhe Con.,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3679,,Nhìn cái mặt khúc cuối thấy gớm😂😂😂,YOUTUBE,L3,Ngọc,,Xúc phạm
2505,,Cung nhất em bôi thôi ❤❤❤❤❤!,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5372,,đẹp quá người oiiiiiii,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2846,,eo thon,YOUTUBE,L2,Ngọc,,Không xúc phạm
3395,,Người hầu của nhị tiểu thư còn đẹp hơn chủ,YOUTUBE,L3,Ngọc,,Không xúc phạm
5600,,Xinh quaaa chị ơiii 😍,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2549,,"Rất tuyệt vời, Thuận hiền lành dễ thương, vì Ông Bà xưa có câu nói ""Cha Mẹ cú đē Con Tiên"" Trộm vía Bơ rất xinh xắn đáng yêu 😘😘😘😘😘😘😘🥰🌹🎉🍁🌺🌼🌸🍀👍",YOUTUBE,19/10/2025,NGỌC,,Xúc phạm
3103,,"Ừ thì cao thủ không bằng tranh thủ mà
 Dù sao thì mình không ngại thì đã có người ngại hộ rui",YOUTUBE,L3,Ngọc,,Không xúc phạm
1532,,Ko xấu nhưng mà tính em hơi kì á em.=)))),Facebook,11/12/2025,Nga,,Không xúc phạm
5431,,🥰🥰 Thả trym,Tiktok,13/12/2005,Nhung,,Không xúc phạm
329,,Mặt này chét khoảng 1 tấn son phấn không,Facebook,10/20/2025 8:43:52,Nga,,Mỉa mai
4145,,Nên như vậy,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4600,,Bt t/g quý lắm k,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1553,,Bạn này chỉ cần đứng im thôi ko cần đi cũng vào top @@ body đỉnh vc,Facebook,11/12/2025,Nga,,Không xúc phạm
5042,,ko yếu t.anh chất win ln á tr,Tiktok,3/12/2025,Nhung,,Không xúc phạm
3497,,nhin măt như con quy.,YOUTUBE,L3,Ngọc,,Xúc phạm
2443,,"Làm ăn chân chính ,sạch sẽ, thuế mã đầy đủ nhé Nhân",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7425,,Nhìn cái cằm sợ quá.,VnExpress, 19/12/2025,Phúc,,Xúc phạm
468,,Dạo này nhìn tã nhỉ 😬,Facebook,10/20/2025 9:29:13,Nga,,Xúc phạm
580,,gửi ít thôi máy t ko đủ RAM,Facebook,10/20/2025 14:21:12,Nga,,Không xúc phạm
1520,,Chân giống Đỗ Hà thế. Trên khép dưới sạng,Facebook,11/12/2025,Nga,,Không xúc phạm
1453,,@_@ sao t thấy xấu mà dưới comment mn khen lắm vậy,Facebook,03/12/2025,Nga,,Xúc phạm
3719,,s2 đúng gọi vốn:),YOUTUBE,L3,Ngọc,,Không xúc phạm
5666,,"K tự nhiên ngta có danh xưng thương hiệu luôn,mà trong giới người mẫu kể cả hoa hậu cũng chưa có 1 ai",Tiktok,13/12/2005,Nhung,,Không xúc phạm
2420,,😅Mỹ nhiêu tiền một gói vậy nhân,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
449,,Buff thêm tằm 20 cân ớn luôn,Facebook,10/20/2025 9:25:05,Nga,,Không xúc phạm
1733,,"chân to ko lo chết đói
",Facebook,13/12/2025,Nga,,Xúc phạm
1313,,"anh này khỏi mua đồ nạo dừa, mỏ anh làm được hết",Facebook,03/12/2025,Nga,,Xúc phạm
3189,,"Chứng minh cho câu nói của video đầu "" Đến cái bóng của cô ấy em cũng không bằng""",YOUTUBE,L3,Ngọc,,Không xúc phạm
6813,,"Quá đẹp, quá xuất sắc....",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1016,,"tui tưởng là người nhật
",Facebook,03/12/2025,Nga,,Không xúc phạm
4267,,xinh quá,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4072,,cái tay ông kia😫🤣,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3180,,"số 2 là cos trai trong game và là hốc trưởng nha.
 vì ổng có cô bồ nướng bánh tart rất ngon =))) đại khái là em dâng bánh to lên anh ăn mới đủ. Nhìn hiền khô v chứ trai thẳng mặt baby dụ để đù bạn ra đẹ đó 🐧🐧🐧
 game nì hơi tranh cãi ở VN nên vẫn là k chơi nha, t bỏ game lâu r",YOUTUBE,L3,Ngọc,,Không xúc phạm
611,,Đẹp quá mê quá e Luna ơi,Facebook,26/10/2025,Nga,,Không xúc phạm
7230,,"Mừng cho Tường San, bao nhiêu tiếc nuối cho em trong HH quốc tế VN 2019 thì nay lại kỳ vọng ở em bấy nhiêu. Hy vọng là vinh quang sẽ thuộc về em. Em xứng đáng là HH đẹp nhất thế giới ở thời điểm này.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7096,,Một mình tân hoa hậu thôi cũng đủ sáng bừng cả sân khấu!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
116,,vc mới đến mà ăn cả rèm luôn cơ à😂😂😂,Facebook,10/18/2025 21:59:11,Nga,,Mỉa mai
4800,,K khác j con vịt,Tiktok,2/12/2025,Nhung,,Xúc phạm
5806,,Đm 2 con mắt lè khe đéo chịu được,Facebook,19/10/2025,Phúc,,Mỉa mai
2974,,Tuyệt vời chị là người đẹp xinh cưng muốn xỉu luôn ớ,YOUTUBE,L2,Ngọc,,Không xúc phạm
2188,,"Rất là thương bà nhân ,1 mình lo hết cho gd ,mọi đau khổ đều trút hết lên người bé nhỏ ,mà rất là nhiều năng lượng ,chúc gd nhỏ bà nhân luôn luôn hạnh phúc và thành công trong cuộc sống nhe",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3150,,"Đớ thủ nha,nhìn ghê lắm😢😢😢",YOUTUBE,L3,Ngọc,,Không xúc phạm
2802,,"Cưng v mé. Bà đẹp rồi, còn đi sửa mũi, cắt mắt nữa là gọi bà là Mẫn Nhi đó",YOUTUBE,L2,Ngọc,,Không xúc phạm
402,,Nhìn nách tràng viền thích quá,Facebook,10/20/2025 9:10:16,Nga,,Không xúc phạm
7122,,"Quá xinh đẹp, chúc mừng e",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5485,,Thích sự vô tư của em,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3877,,Na9 này kén ăn hỉ? Toàn da bọc xương?😅👍,YOUTUBE,L3,Ngọc,,Mỉa mai
2848,,Dạo này hơi bị Mlem quá rồi đó b Thuỵ ơi ❤,YOUTUBE,L2,Ngọc,,Không xúc phạm
1961,,Thuỵ dễ thương quá à❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6781,,Thư Kỳ đẹp xuất sắc và rất cá tính.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3804,,mắt uyên Trang nhìn hong dthw cho lắm,YOUTUBE,L3,Ngọc,,Không xúc phạm
2700,,Mặt ông đại nhìn tiểu nhân s í😅,YOUTUBE,L2,Ngọc,,Không xúc phạm
5717,,Mn thấy đẹp ko vậy,VnExpress,19/10/2025,Phúc,,Không xúc phạm
309,,Trai hay gái vậy,Facebook,10/20/2025 8:21:59,Nga,,Không xúc phạm
7299,,"trải qua nhiều cuộc phẫu thuật đau đớn mới được như vậy. Sau khi tiêm hóc môn còn bị teo cơ nữa, thấy tay ốm lòi xương không. Tội nghiệp lắm. Sống đúng giới tính đã là dũng cảm, phẫu thuật chuyển giới còn dũng cảm hơn. Chúc các bạn chuyển giới nhiều sức khoẻ",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
