comment_id,original_text,comment_text,platform,date_collected,collector,has_emoji,label
1437,,trai dưới 1m7 chê nhá,Facebook,03/12/2025,Nga,,Xúc phạm
312,,đã quá mom ơi,Facebook,10/20/2025 8:22:26,Nga,,Không xúc phạm
1677,,Chân như đàn ông luôn ấy. Nhìn thô thực sự,Facebook,13/12/2025,Nga,,Xúc phạm
4216,,phải gì,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2575,,Mức ra cho con thuận ăn chứ ăn chung ai dám ăn vào nồi nữa nhìn kiếp ăn uống cho phái rõ ràng trước sau gì phải mức riêng ra,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4592,,Tao không rung động nổi🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4250,,Lại phải thêm lọ🤦🏻‍♂,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2064,,Bố con điên,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2268,,Giấu đi có giàu đừng khoe hòi nữa vô trong khia ngồi đấy em đừng lấy danh hiệu nổi tiếng chị thấy nhiều người bị rồi em bé của em con nhỏ lắm nhé em 😅,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4981,,Trông h sợ,Tiktok,3/12/2025,Nhung,,Không xúc phạm
946,,Cái răng khểnh nó duyên quá trời,Facebook,03/12/2025,Nga,,Không xúc phạm
5271,,tấm đi biển là minh chứng nhìn giống bot 😔,Tiktok,13/12/2005,Nhung,,Không xúc phạm
960,,Chân chồng nhỏ quá,Facebook,03/12/2025,Nga,,Không xúc phạm
1923,,Máy kẹp tên j v c,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3564,,"Bé quận chúa mặt phụng phịu kiểu trẻ con, nhìn cưng quá, mặt bé này ko đóng vai ác được",YOUTUBE,L3,Ngọc,,Không xúc phạm
4896,,tưởng đi đẻ k đó,Tiktok,2/12/2025,Nhung,,Mỉa mai
5994,,"Hãy ngừng miệt thị ngoại hình, đặc biệt là phái yếu. Mỗi người có 1 vẻ đẹp thu hút riêng. Hãy tôn trọng nét đẹp tự nhiên của người khác.",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
5682,,Nhìn thấy đáng sợ! Thực sự không biết đẹp chỗ nào!,VnExpress,19/10/2025,Phúc,,Xúc phạm
6255,,Nhìn trẻ như cách đây 20 năm ! ,VnExpress, 28/10/2025,Phúc,,Không xúc phạm
5338,,"lụy nhất ảnh đầu, 1 thời huy hoàng luôn mà😭",Tiktok,13/12/2005,Nhung,,Không xúc phạm
458,,2 này quá mãi mãi đỉnh,Facebook,10/20/2025 9:25:16,Nga,,Không xúc phạm
3202,,n9 mặt ko có biểu cảm,YOUTUBE,L3,Ngọc,,Không xúc phạm
3936,,Anh Long Chun là giọt nước béo còn chị Hà Môi là giọt nước gầy,YOUTUBE,L3,Ngọc,,Mỉa mai
163,,Trời ơi mắt bị lác,Facebook,10/19/2025 23:49:29,Nga,,Xúc phạm
4711,,6 mới che mặt,,2/12/2025,Nhung,,Mỉa mai
4221,,Rồi e bán gì nào,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5515,,Xinh vãi,Tiktok,13/12/2005,Nhung,,Không xúc phạm
7068,,"Có thể nguyên nhân do Việt Nam nhiều lần chỉ gửi Á Hậu đi thi nên tổ chức Miss International họ không hài lòng , cộng với sự thể hiện của Phương Anh khá nhạt nhòa nên đây có thể là nguyên nhân out top, dù Phương Anh đã có 2 năm chuẩn bị .",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2087,,"Cố lên cô gái 💪. Mọi điều may mắn và thành công sẽ đến với em sớm thôi. Chị thích kênh em lắm, iu em 😘",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5733,,Philippines và Venezuela là 2 nước lãnh nhiều giải hoa hậu.,VnExpress,19/10/2025,Phúc,,Không xúc phạm
7378,,Em thật xinh đẹp,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
2821,,"eo ơi, sao duyên dáng dữ vậy 🤣 yêu thế bạn ơi",YOUTUBE,L2,Ngọc,,Không xúc phạm
717,,chân ph dài 2m í ^^,Facebook,26/10/2025,Nga,,Không xúc phạm
297,,Khỏe hơn đàn ông r,Facebook,10/20/2025 8:16:45,Nga,,Không xúc phạm
6819,,Bạn đã sống một cuộc đời rực rỡ!Chúc phúc cho bạn!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4176,,cô gái tiền sử,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3775,,"bà trùm cuối thấy môi bả dày ơi là dày, mắt lại còn to mặt còn thon nữa. Thấy đẹp điên luôn😮😮😮❤❤❤😂😂😂😊😊😊",YOUTUBE,L3,Ngọc,,Không xúc phạm
4045,,Xướng nhất anh tú🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6155,,"Sinh cùng thời với bà nội, bà ngoại tôi, phải nói là bà quá đẹp!",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
5133,,Khen X10000000,Tiktok,3/12/2025,Nhung,,Không xúc phạm
1729,,"""Con gái giống bố""
",Facebook,13/12/2025,Nga,,Không xúc phạm
2144,,chị ơi nếu được chị quay thêm vlog ở bên nhật được hôm,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6412,,"Mình thích giọng hát của LQ, nhưng về nhan sắc thì có đắp hàng hiệu đầy người cũng không giải quyết được gì. Trời không cho ai tất cả.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
6162,,Mong chị nhanh khỏe lại chị nhé!,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
5675,,đúng là câu trắng như ngọc trinh có hật,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2815,,Trời bả dễ thương dị 😂😂,YOUTUBE,L2,Ngọc,,Không xúc phạm
705,,30kg cả cớt…,Facebook,26/10/2025,Nga,,Không xúc phạm
1840,,"nét mặt của cô này phúc hậu thiệt sự, hồi trước xem phim CGNACTCTĐ không nghĩ cổ sn 1983 :))) tưởng lớn hơn nam chính vài tuổi
",Facebook,13/12/2025,Nga,,Không xúc phạm
3974,,Nữ 9 thấy cứ vẩu vẩu. Nữ phụ cố make up đậm dìm nma xinh hơn,YOUTUBE,L3,Ngọc,,Xúc phạm
2874,,Một cô gái lực điền(:,YOUTUBE,L2,Ngọc,,Không xúc phạm
5687,,hoa hậu gì mà chẳng có nét gì nổi bật,VnExpress,19/10/2025,Phúc,,Không xúc phạm
7213,,Vẻ đẹp trong veo như sương mai,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5936,,Nuốt bạn đó luôn rồi hả,Tiktok,19/10/2025,Phúc,,Mỉa mai
4290,,Để ý mỗi sợi dây chuyền,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5448,,em định bao giờ công khai người yêu 🥰,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4928,,bây giờ nhìn thấy không giống ai,Tiktok,2/12/2025,Nhung,,Không xúc phạm
6925,,Ủng hộ cô từ bỏ danh hiệu. Cuộc thi quá lùm xùm và mất danh giá. Danh hiệu kia không xứng với cô!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2697,,Ông đại mập hơn heo mak cởi trần thấy phản cảm quá😊,YOUTUBE,L2,Ngọc,,Xúc phạm
3660,,"Bên Trung con gái bị gì mà cứ ẹo ẹo, dẹo dẹo rồi lắc la lắc lư, nhún nhún nhìn ghê vãi hết cả lon ra",YOUTUBE,L3,Ngọc,,Không xúc phạm
5966,,Em này nói chuyện và cười nhìn rất có duyên.,VnExpress, 26/10/2025,Phúc,,Không xúc phạm
3724,,Bao nhiêu lớp kem v😂😂,YOUTUBE,L3,Ngọc,,Mỉa mai
7185,,Hương Giang vẫn rất đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4044,,cj mặc áo là cj kh thương e roi😞,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3483,,Hỏi sao tui luôn thấy nam TQ lúc nào cũng giống tiểu mỹ thụ dẻo vậy mà 😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
2244,,Hôm nay quay = máy nào mà sao hình ảnh ko được rỏ chất lượng có 480😅,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4125,,Tiểu sử t đấy có đấy mấy cốt,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2018,,Dễ thương ác;:3,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5552,,Cố gắng học tập tốt,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6265,,minh muon map lai k dc.map cug kho ma om cung kho,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
4754,,mũi diều hâu à,Tiktok,2/12/2025,Nhung,,Không xúc phạm
6407,,"Khi một cá nhân đảm nhận vai trò đại diện ở cấp quốc gia và quốc tế, hành động và trách nhiệm không thể tách rời nhau. Ngắn gọn đầy đủ và súc tích. Mà công nhận hoa hậu đẹp thật, mà không chịu du di ...",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
893,,K tin 37 luôn á. Trẻ vch,Facebook,26/10/2025,Nga,,Không xúc phạm
5791,,Dạt ra hết đây gu của bạn em nhé o ai đc xí vào đâu,Facebook,19/10/2025,Phúc,,Không xúc phạm
3537,,Trung puốc chỉ trang điểm thôi mặt mộc thì chê 😏😏😏😏😏😏😏bên việt nam để mặt mộc còn đẹp hơn trang điễm nữa cơ😊😊,YOUTUBE,L3,Ngọc,,Xúc phạm
2614,,"Bà mỹ ngân tóc đẹp v mà hất hời hợt quá, phải chi bả biết hất tóc lúc xoay thì ối zồi ôi liền",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4456,,nhi quỳ vội=)),Tiktok,19/10/2025,Nhung,,Không xúc phạm
3397,,Phim hơi dài dòng,YOUTUBE,L3,Ngọc,,Không xúc phạm
3133,,Yo michael jackson đang làm gì ở đây v💀,YOUTUBE,L3,Ngọc,,Không xúc phạm
1710,,"Tay to hơn cae gymer
",Facebook,13/12/2025,Nga,,Không xúc phạm
2148,,"Ê sao bà này kute, truyền cảm hứng vui vẻ vậy mà giờ tui mới thấy",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
928,,Cho hai má đóng thanh xà bạch xà luôn đi,Facebook,03/12/2025,Nga,,Không xúc phạm
2493,,"Chúc hai bé hay ăn chóng lớn , mọi sự an lanh ❤❤❤❤❤❤❤",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4935,,Là đẹp chưa,Tiktok,2/12/2025,Nhung,,Mỉa mai
127,,"""đi ăn đám cưới"" là một khái niệm mới rộng hơn đi ăn đám cưới",Facebook,10/19/2025 23:09:59,Nga,,Không xúc phạm
5683,,Người đâu mà đẹp hết phần thiên hạ à .ngưỡng mộ ️,VnExpress,19/10/2025,Phúc,,Không xúc phạm
2725,,Chắc mặt m đẹp🦈,YOUTUBE,L2,Ngọc,,Mỉa mai
4865,,chị ta nghĩ mình slay lắm hay sao ya,Tiktok,2/12/2025,Nhung,,Mỉa mai
6639,,"Nhiều khi thấy tăng cân hay giảm cân thì không cần thiết. Có rất nhiều diễn viên cần có việc làm mà. Khi nào cần mập thì tim diễn viên có ngoại hình mập và ngược lại. Vì con người khi mập hay ốm nhìn vào sẽ khác nhau mà. Chứ gì mà phải tăng cân hay giảm cân để hóa thân vào nhân vật. Thấy không hợp lý cho lắm. Bạn mập hay ốm khán giả sẽ không để ý lắm vì họ đâu biết ý đạo diễn muốn xây dựng hình ảnh nhân vật ra sao, họ chỉ quan tâm diễn viên đó là ai thôi mà. Nhưng chắc chỉ mình nghĩ như vậy chứ không phải ai cũng vậy nên phải thế.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5879,,Tập 1 hốc 10,Facebook,19/10/2025,Phúc,,Mỉa mai
6720,,"Thằng em ở phòng gym mình tập cũng giảm cân tầm cỡ em gái này, trong vòng nửa năm, kèm chế độ ăn uống là sữa giảm mỡ tăng cơ, nói chung là khá tốn kém và đòi hỏi quyết tâm cao độ nữa.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3051,,Cái t2 hình như vũ điệu đau xương đau khớp j mà😊,YOUTUBE,L3,Ngọc,,Không xúc phạm
2773,,Mặt bả dể hương,YOUTUBE,L2,Ngọc,,Không xúc phạm
1856,,Đẹp dã man. Nước da bánh mật 😍😍😍,Facebook,13/12/2025,Nga,,Không xúc phạm
1143,,"Mặt Cin nhỏ xíu dthg vãi",Facebook,03/12/2025,Nga,,Không xúc phạm
6758,,"Chưa ""thon"" bằng eo mình nữa.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5862,,Tập 1 ăn 9,Facebook,19/10/2025,Phúc,,Mỉa mai
2248,,Vô duyên quá bà nội vk ck người ta ngồi gần nhau mà cũng nói nữa thấy người ta hạnh phúc mình ganh tị à,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4891,,t tưởng bả có bầu,Tiktok,2/12/2025,Nhung,,Mỉa mai
624,,2 con yêu nhền nhện này đẹp qué,Facebook,26/10/2025,Nga,,Không xúc phạm
4772,,tởm vãi Iồn,Tiktok,2/12/2025,Nhung,,Xúc phạm
6634,,Bí quyết không phải là nhiều tiền nên mặc gì cũng đẹp sao?,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3941,,Ôi thằng ck xấu quắc mà còn tra nam,YOUTUBE,L3,Ngọc,,Xúc phạm
4904,,Bầu mấy tháng r chị,Tiktok,2/12/2025,Nhung,,Không xúc phạm
4917,,ủa tưởng có bầu 💔,Tiktok,2/12/2025,Nhung,,Không xúc phạm
1364,,Uầy chị em xik như hoa hậu,Facebook,03/12/2025,Nga,,Không xúc phạm
880,,Nó mập chứ chuppy chỗ nào,Facebook,26/10/2025,Nga,,Xúc phạm
672,,Urg mê chân dài quá 🫰🏻🫶🏻 cặp kiếm quá đỉnh,Facebook,26/10/2025,Nga,,Không xúc phạm
5648,,nhìn muốn che chở cho cổ liền🥰,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2283,,"đừng để đi quá xa nha
 đừng vì đồng tiền mà đi quá xa nha",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6808,,"Người nổi tiếng có khác, có bầu cũng đẹp, có bầu mà ai nấy đều biết.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5912,,hốc cho lắm rồi đi tập gym,Facebook,19/10/2025,Phúc,,Không xúc phạm
6437,,"Người muốn tăng thì không tăng được đây,",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4007,,t thà uống nc bể bơi,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5374,,Huyền thoại năm ấy😊,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6318,,"Màu tóc quá sáng quá chói, hoàn toàn không hợp - cảm giác Kate trông già dặn hơn. Hoặc là do mái tóc đã bạc rất nhiều, đến mức Kate phải nhuộm màu sáng bớt lộ tóc bị bạc? Màu nâu vẫn là hợp nhất!",VnExpress, 13/12/2025,Phúc,,Không xúc phạm
5391,,nhìn nền xinh xỉu,Tiktok,13/12/2005,Nhung,,Không xúc phạm
833,,Nên giảm cân đi bạn à. Chứ ko phải ảo tưởng sức mạnh béo đẹp đâu 😑,Facebook,26/10/2025,Nga,,Xúc phạm
1970,,Tình nguyện ăn món ăn đó cả đời ❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3324,,Người mặt lạnh nhìn mắc cười 😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
4916,,bầu mấy tháng rồi cj ơi 😅😅😅,Tiktok,2/12/2025,Nhung,,Mỉa mai
3703,,Tui coi xong tui chỉ nói một câu duy nhất : ẢO VẬY TRỜiiiiiiii !! 😲😲😲😲😲😲😍😍😍👀👀👀,YOUTUBE,L3,Ngọc,,Mỉa mai
5373,,tấm thứ 1 là dep nhất👍👍☝️☝️,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3506,,Nàng thơ mặc mộc còn đẹp hơn lúc make up,YOUTUBE,L3,Ngọc,,Không xúc phạm
6526,,"Lưu Diệc Phi nổi danh khi mới 16 tuổi, sau thành công của vai diễn Tiểu Long Nữ ""thần tiên tỷ tỷ"" trong phim . Bộ phim đưa tên tuổi người đẹp vượt khỏi ranh giới quốc gia, nổi tiếng châu Á. Nữ diễn viên sau đó tham gia rất nhiều dự án phim đình đám khác như , , .",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7110,,"Mình đang thắc mắc , cũng là người Việt Nam, cũng đi thi sắc đẹp nhưng phụ nữ Việt Nam khó đạt thứ hạng cao , trong khi đàn ông Việt Nam thường đạt thứ hạng cao.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4393,,phần đăng lại của bé đi ạ,Tiktok,19/10/2025,Nhung,,Không xúc phạm
7302,,Người đẹp thế này mà không nói chuyển giới thì ối anh chết!,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
2991,,chẳng lẽ xem cái nì là vừa cong vừa thẳng❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
421,,Ê má đẹp nhaaaa,Facebook,10/20/2025 9:14:38,Nga,,Không xúc phạm
3625,,chắc mồm thúi quá nên ko dám ăn,YOUTUBE,L3,Ngọc,,Không xúc phạm
3367,,Bà số 3 nhìn na ná Liễu Như Yên,YOUTUBE,L3,Ngọc,,Không xúc phạm
1715,,"Da ngăm đen nhìn khoẻ
",Facebook,13/12/2025,Nga,,Không xúc phạm
5768,,Mắt lè khe vẫn hót mà,Facebook,19/10/2025,Phúc,,Mỉa mai
6910,,Nếu đúng người chồng ngoại tình. Thì buồn cho nữ diễn viên đã chọn lầm người. Nếu ly hôn không có gì phải hối tiếc. Phu nữ ngày nay hãy vững vàng và biết sống cho mình.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7317,,"May mắn trong sự sắc suất ta mới được hiện diện trên thế gian này. Dù khi sinh ra không được hoàn hảo trong sự may mắn đó, để cuộc sống có ý nghĩa hơn hãy sống thật với chính mình và làm theo những gì mà mình muốn.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
2151,,"E đg phân vân có nên đi du học Balan không nữa. Nếu đi dh Balan thì e đc hb toàn phần k mất phí, nhưng đổi lại nó cũng có nhược điểm. e nghe nói tiếng Balan vẫn chưa phổ biến ở VN mình. E sợ học xong muốn về nc làm cũng k có việc làm lq đến tiếng Balan. Em thực sự rất phân vân",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4915,,T tưởng phải đang chửa 8tháng🙄,Tiktok,2/12/2025,Nhung,,Mỉa mai
4787,,xấu+ tởm😭🙏 nó sợ bị chửi mà k nói thì ngứa mồm☺,Tiktok,2/12/2025,Nhung,,Xúc phạm
1028,,con vk độ loa khét nhể,Facebook,03/12/2025,Nga,,Mỉa mai
6003,,"Nhìn luộm thuộm , dơ dơ chứ có gì đâu mà đẹp...!",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
4434,,nhật kí t 🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2472,,Boi xing Gai lặm Me Nhần 💖♥️,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4091,,Anh Tú số hưởng,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3442,,Chịu chết. nhìn cái cổ kìa 😢😢😢😢 sinh viên cấp 3 đó 😢,YOUTUBE,L3,Ngọc,,Không xúc phạm
5947,,Vậy là 31/10 tới không cần phải hoá trang nữa bởi vì chính gương mặt tôi đã là cá mập tù tội rùi đúng ko quý vị :((,Facebook,19/10/2025,Phúc,,Không xúc phạm
5901,,"tý má đó lên cơn đói thì nuốt cả phòng gym , kh ai chạy đc đâuu-((",Facebook,19/10/2025,Phúc,,Mỉa mai
3017,,Toàn gái xinh,YOUTUBE,L3,Ngọc,,Không xúc phạm
5830,,Khâu sơ tuyển của bọn này làm ăn tắc trách quá,Facebook,19/10/2025,Phúc,,Không xúc phạm
7249,,Cô gái Đông Âu Belarus đẹp quá!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4895,,T tưởng mai bầu 3 đứa luôn á tr,Tiktok,2/12/2025,Nhung,,Không xúc phạm
3623,,"Khả hãn, lúc lột áo thấy gầy trơ xương, chả thấy 6 múi ở đâu nhỉ",YOUTUBE,L3,Ngọc,,Mỉa mai
5803,,nghe nói gu m fai k,Facebook,19/10/2025,Phúc,,Không xúc phạm
5087,,xoay váy đỉnh quá chị ơi. dáng quá đẹp luôn ạ.,Tiktok,3/12/2025,Nhung,,Không xúc phạm
4601,,lần đầu ko rung động 6 múi😁,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1084,,Kiểu cười làm mặt trông méo mó.,Facebook,03/12/2025,Nga,,Không xúc phạm
5182,,u mê hen nhất 🥰🥰🥰🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
1855,,"Toàn các chị gái vào chê. Này mới cuốn, tong teo có vẹo gì.
",Facebook,13/12/2025,Nga,,Không xúc phạm
7429,,Bây giờ đẹp hơn hồi xưa,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
3496,,Nụ cười những cái hành động đó chỉ có thể là bị thiểu năng trí tuệ,YOUTUBE,L3,Ngọc,,Không xúc phạm
5319,,"ôi đẹp vãi , tấm đầu đẹp đến nỗi t lụy mấy ngày",Tiktok,13/12/2005,Nhung,,Không xúc phạm
2233,,Nhìn chị ăn mà ta nói kiềm không được nước miếng luôn á,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1631,,"Anh Hoàng ơi con khóc
",Facebook,13/12/2025,Nga,,Không xúc phạm
2037,,chứ không phải kiu ai cũng đẹp gái như bạn hả=)))),YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2243,,"GĐ em Nhân làm món mực trứng nướng kiểu Thái, nhìn ngon quá, thử chắc cũng mê",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2147,,"chị ơi cho em hỏi , theo góc nhìn của chị bên đó , vừa học vừa làm có ổn không ạ , gia đình em cho tiền qua nhưng phải tự trang trải cuộc sống bên đó ổn kh ạ huhu em 2007 cần lời khuyên từ các anh chị ạ",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6774,,"Sang trọng, đẳng cấp, tươi tắn trẻ mãi không già là những từ chuẩn nhất về Thư Kỳ.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
94,,KKK..em giờ body khác rồi,Facebook,10/18/2025 21:34:24,Nga,,Không xúc phạm
3070,,Thấy chị em hot girl nổi loạn đẹp hơn 😊,YOUTUBE,L3,Ngọc,,Không xúc phạm
3738,,"Chân công chúa ""trắng"" thế",YOUTUBE,L3,Ngọc,,Mỉa mai
5726,,Đẹp...chỗ nào vậy trời.,VnExpress,19/10/2025,Phúc,,Không xúc phạm
33,,Thành xoài tượng,Facebook,10/18/2025 21:14:51,Nga,,Không xúc phạm
4658,,tổng tái đáng sáu kìa nét nghiec 😆,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1252,,cái miệng tới mang tai ,Facebook,03/12/2025,Nga,,Xúc phạm
7079,,Bộ áo tắm mầu xanh nhìn xấu làm body ko thấy đường cong đâu.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6299,,"Thực tế nha, với tóc và da thì màu không quan trọng bằng nhìn khỏe khoắn. Người lớn tuổi sợi tóc mỏng xơ nên dễ thấy xù xì, quăn queo, ... Ráng dưỡng ẩm (dầu dừa hay dầu dưỡng phù hợp) để giữ nếp tóc đúng với kiểu cắt là đều đẹp à :)",VnExpress, 13/12/2025,Phúc,,Không xúc phạm
5504,,bả xinh ác,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3198,,nữ 9 k cạy ghèn mắt,YOUTUBE,L3,Ngọc,,Không xúc phạm
283,,40kg cả bỉm với cứt,Facebook,10/20/2025 8:08:01,Nga,,Không xúc phạm
1347,,tướng bả đỉnh,Facebook,03/12/2025,Nga,,Không xúc phạm
1827,,"chauuu buiii em yeuu c
",Facebook,13/12/2025,Nga,,Không xúc phạm
3813,,Bộ mặt thật của đứa nói xấu 😂😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
4747,,không phải pmg nhưng t tự tin make hay không make t đều đẹp hơn :)) vậy mà d hiểu sao có nhiều ng kêu mẫn nhi ?,Tiktok,2/12/2025,Nhung,,Không xúc phạm
1276,,có ai giống t ko mắt to quá nhìn dị vãi,Facebook,03/12/2025,Nga,,Xúc phạm
3643,,Làm sao có nép ngực hay vậy,YOUTUBE,L3,Ngọc,,Không xúc phạm
1348,,Cái dáng đã quá chờiii,Facebook,03/12/2025,Nga,,Không xúc phạm
3501,,Giọng cười đàn ông,YOUTUBE,L3,Ngọc,,Không xúc phạm
2183,,Tóc hôm nay là đẹp quá rồi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5486,,Đừng xinh như vại mà đồ đáng yêu,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5471,,tại sao em và anh chưa tìm đến nhau !,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2713,,Có ah hoàng xem vui và dthw kk,YOUTUBE,L2,Ngọc,,Không xúc phạm
1640,,Clm đẹp trai xin hãy bình thường😭,Facebook,13/12/2025,Nga,,Không xúc phạm
2775,,Xấu xí lại bày trò để ý,YOUTUBE,L2,Ngọc,,Xúc phạm
5215,,Hen xinh đẹp nhất nhất luôn. U mê,Tiktok,3/12/2025,Nhung,,Không xúc phạm
7392,,"Mỗi ngày 1 Hoa hậu. À mà ko, mỗi ngày vài chục hoa hậu mới đúng.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
3837,,U chân ông đeo giày cam làm từ gì mà dẻo vậy,YOUTUBE,L3,Ngọc,,Không xúc phạm
2946,,Có chanh xả cóc ổi mía ghim quá hum chị ơiii SLAYYYYYY,YOUTUBE,L2,Ngọc,,Không xúc phạm
13,,Nhìn như bộ xương khô z chứ,Facebook,10/18/2025 21:05:53,Nga,,Xúc phạm
6282,,Hoa hậu mà còn k tự tin vào nhan sắc của mình nữa nhỉ?,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
1479,,Như kiểu vừa đẻ xong vậy 😂😂😂,Facebook,03/12/2025,Nga,,Mỉa mai
1512,,"Ủa TT tăng kg ah? Trc chân thon nuột lắm á, ko ntn.",Facebook,11/12/2025,Nga,,Không xúc phạm
1006,,"Nhìn nó công nghiệp quá :))",Facebook,03/12/2025,Nga,,Mỉa mai
5785,,thôi để ngắm chồng còn sướng hơn ha,Facebook,19/10/2025,Phúc,,Không xúc phạm
6574,,"Tuyên Huyên là nữ diễn viên Hong Kong được cả học vấn và vẻ đẹp. Thít Jess đóng trong Hồ sơ trinh sát 4, Cổ máy thời gian, Bức màn bí mật, Vạn phụng chi vương,... Phim hài chỉ đóng là số 1 lun. Ôi idol bự lòng tui",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2817,,Xấu òm mà lối 😂,YOUTUBE,L2,Ngọc,,Xúc phạm
4187,,ủa sao thấy chị này dễ thương mà<3,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2252,,Nguoi ta Cho y kien may noi tieng chø,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5065,,"Body đỉnh chop , catwalks ko con gì để nói . Hoa hậu phải mềm mượt nthe chứ",Tiktok,3/12/2025,Nhung,,Không xúc phạm
258,,Như tượng tạc,Facebook,10/20/2025 7:56:36,Nga,,Không xúc phạm
6863,,Jessica Huan vs Lúi Koo sao đến giờ vẫn ko thành đôi nhỉ?,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4363,,quý ko bù đc hk anh,Tiktok,19/10/2025,Nhung,,Không xúc phạm
21,,Ốm như ma cây mà đẹp gì,Facebook,10/18/2025 21:09:26,Nga,,Xúc phạm
826,,Săn và lực thôi rồi 😘😘😘,Facebook,26/10/2025,Nga,,Không xúc phạm
